data,ativo,preco_ajustado,volume
2019-02-05,BOVA11.SA,94.80000305175781,3713770
2019-02-06,BOVA11.SA,91.2699966430664,6915540
2019-02-07,BOVA11.SA,91,4777200
2019-02-08,BOVA11.SA,91.69999694824219,5346560
2019-02-11,BOVA11.SA,90.98999786376953,4263240
2019-02-12,BOVA11.SA,92.44999694824219,3588110
2019-02-13,BOVA11.SA,92.5999984741211,6370360
2019-02-14,BOVA11.SA,94.339996337890625,7360300
2019-02-15,BOVA11.SA,94.04000091552734,5919580
2019-02-19,BOVA11.SA,93.779998779296875,4621560
2019-02-20,BOVA11.SA,93.16999816894531,5007090
2019-02-25,BOVA11.SA,93.7699966430664,4586540
2019-02-26,BOVA11.SA,94.12000274658203,3401590
2019-02-27,BOVA11.SA,93.839996337890625,1952730
2019-03-06,BOVA11.SA,90.76000213623047,2721700
2019-03-08,BOVA11.SA,91.8499984741211,4265280
2019-03-12,BOVA11.SA,94.4000015258789,3715640
2019-03-13,BOVA11.SA,95.30999755859375,3291150
2019-03-21,BOVA11.SA,93.01000213623047,7555810
2019-03-25,BOVA11.SA,90.3499984741211,5493440
2019-03-26,BOVA11.SA,91.910003662109375,5045360
2019-03-27,BOVA11.SA,88.0999984741211,7435440
2019-03-28,BOVA11.SA,91.0199966430664,7048700
2019-03-29,BOVA11.SA,91.80999755859375,4560410
2019-04-01,BOVA11.SA,92.3499984741211,2571020
2019-04-02,BOVA11.SA,91.83000183105469,2509880
2019-04-03,BOVA11.SA,91.160003662109375,2622960
2019-04-04,BOVA11.SA,92.87000274658203,4166240
2019-04-05,BOVA11.SA,93.55999755859375,4907720
2019-04-08,BOVA11.SA,93.779998779296875,3201110
2019-04-09,BOVA11.SA,92.69999694824219,3076420
2019-04-10,BOVA11.SA,92.48999786376953,3987500
2019-04-11,BOVA11.SA,91.37999725341797,3551360
2019-04-12,BOVA11.SA,89.51000213623047,5979690
2019-04-15,BOVA11.SA,89.80999755859375,5289580
2019-04-16,BOVA11.SA,91,3697530
2019-04-17,BOVA11.SA,90,4989980
2019-04-18,BOVA11.SA,91.160003662109375,3583690
2019-04-22,BOVA11.SA,91.19999694824219,4705250
2019-04-23,BOVA11.SA,92.37000274658203,4173940
2019-04-24,BOVA11.SA,91.5999984741211,4950530
2019-04-25,BOVA11.SA,92.9000015258789,4130300
2019-04-26,BOVA11.SA,92.62999725341797,3333290
2019-04-29,BOVA11.SA,92.720001220703125,2609020
2019-04-30,BOVA11.SA,92.87999725341797,4047930
2019-05-02,BOVA11.SA,92.08000183105469,4339670
2019-05-03,BOVA11.SA,92.5999984741211,3125500
2019-05-06,BOVA11.SA,91.61000061035156,2161810
2019-05-07,BOVA11.SA,90.9800033569336,7240150
2019-05-08,BOVA11.SA,92.11000061035156,8210830
2019-05-09,BOVA11.SA,91.37000274658203,6550810
2019-05-10,BOVA11.SA,90.80000305175781,5778000
2019-05-13,BOVA11.SA,88.30999755859375,5917070
2019-05-14,BOVA11.SA,88.76000213623047,4370970
2019-05-15,BOVA11.SA,87.87000274658203,5413870
2019-05-16,BOVA11.SA,86.55999755859375,5774360
2019-05-17,BOVA11.SA,86.73999786376953,7489250
2019-05-20,BOVA11.SA,88.83000183105469,4908950
2019-05-21,BOVA11.SA,91.19000244140625,6582190
2019-05-22,BOVA11.SA,90.95999908447266,5976970
2019-05-23,BOVA11.SA,90.43000030517578,3609270
2019-05-24,BOVA11.SA,90.25,3423470
2019-05-27,BOVA11.SA,91.5,2618760
2019-05-28,BOVA11.SA,92.8499984741211,4719400
2019-05-29,BOVA11.SA,93.05999755859375,5373430
2019-05-30,BOVA11.SA,93.95999908447266,3634050
2019-05-31,BOVA11.SA,93.589996337890625,5129520
2019-06-03,BOVA11.SA,93.4800033569336,3878900
2019-06-04,BOVA11.SA,93.80000305175781,4426410
2019-06-05,BOVA11.SA,92.63999938964844,3568370
2019-06-06,BOVA11.SA,93.69000244140625,4547740
2019-06-07,BOVA11.SA,94.220001220703125,3326560
2019-06-10,BOVA11.SA,93.8499984741211,2693110
2019-06-11,BOVA11.SA,95.41999816894531,5078590
2019-06-12,BOVA11.SA,94.660003662109375,3780420
2019-06-13,BOVA11.SA,95.13999938964844,5022060
2019-06-14,BOVA11.SA,94.51000213623047,3777540
2019-06-17,BOVA11.SA,94.25,4085940
2019-06-18,BOVA11.SA,95.7699966430664,3726580
2019-06-19,BOVA11.SA,96.62999725341797,5060030
2019-06-21,BOVA11.SA,98.220001220703125,4936490
2019-06-24,BOVA11.SA,98.30999755859375,3636240
2019-06-25,BOVA11.SA,96.36000061035156,4868660
2019-06-26,BOVA11.SA,96.8499984741211,4274650
2019-06-27,BOVA11.SA,97.06999969482422,4567370
2019-06-28,BOVA11.SA,97.11000061035156,3172580
2019-07-01,BOVA11.SA,97.44999694824219,3408390
2019-07-02,BOVA11.SA,96.7699966430664,6646900
2019-07-03,BOVA11.SA,98.31999969482422,5507420
2019-07-04,BOVA11.SA,100,4635970
2019-07-05,BOVA11.SA,100.2699966430664,4040790
2019-07-08,BOVA11.SA,100.55999755859375,1696060
2019-07-10,BOVA11.SA,101.95999908447266,3795230
2019-07-11,BOVA11.SA,101.20999908447266,3255790
2019-07-12,BOVA11.SA,100.05000305175781,3267220
2019-07-15,BOVA11.SA,100.04000091552734,2894550
2019-07-16,BOVA11.SA,99.9000015258789,4863910
2019-07-17,BOVA11.SA,100.01000213623047,3360650
2019-07-18,BOVA11.SA,100.69999694824219,2699210
2019-07-19,BOVA11.SA,99.5999984741211,2632590
2019-07-22,BOVA11.SA,100,1711710
2019-07-23,BOVA11.SA,100.0999984741211,3282880
2019-07-24,BOVA11.SA,100.38999938964844,4363000
2019-07-25,BOVA11.SA,98.80000305175781,7070060
2019-07-26,BOVA11.SA,99.1500015258789,3616660
2019-07-29,BOVA11.SA,99.55999755859375,2292520
2019-07-30,BOVA11.SA,99.12000274658203,4129760
2019-07-31,BOVA11.SA,97.9800033569336,5662870
2019-08-01,BOVA11.SA,98.43000030517578,6346650
2019-08-02,BOVA11.SA,98.779998779296875,4350500
2019-08-05,BOVA11.SA,96.470001220703125,9810050
2019-08-06,BOVA11.SA,98.44000244140625,4316730
2019-08-07,BOVA11.SA,99.05000305175781,5151370
2019-08-08,BOVA11.SA,100.36000061035156,8405500
2019-08-09,BOVA11.SA,100.23999786376953,3063290
2019-08-12,BOVA11.SA,98.160003662109375,6750230
2019-08-13,BOVA11.SA,99.5199966430664,5021090
2019-08-14,BOVA11.SA,96.6500015258789,9200210
2019-08-15,BOVA11.SA,95.37999725341797,9932420
2019-08-16,BOVA11.SA,96.1500015258789,6125370
2019-08-19,BOVA11.SA,95.7699966430664,4908840
2019-08-20,BOVA11.SA,95.54000091552734,5675540
2019-08-21,BOVA11.SA,97.529998779296875,4271060
2019-08-22,BOVA11.SA,96.3499984741211,4478200
2019-08-23,BOVA11.SA,94.0199966430664,10614120
2019-08-26,BOVA11.SA,92.6500015258789,4165080
2019-08-27,BOVA11.SA,93.6500015258789,5934710
2019-08-28,BOVA11.SA,94.58000183105469,3075390
2019-08-29,BOVA11.SA,96.86000061035156,5921790
2019-08-30,BOVA11.SA,97.61000061035156,4619310
2019-09-02,BOVA11.SA,96.76000213623047,2844060
2019-09-03,BOVA11.SA,95.9000015258789,5865740
2019-09-04,BOVA11.SA,97.37000274658203,2698010
2019-09-05,BOVA11.SA,98.44000244140625,4245770
2019-09-06,BOVA11.SA,99.12999725341797,3412310
2019-09-09,BOVA11.SA,99.33000183105469,3298700
2019-09-10,BOVA11.SA,99.19000244140625,3154680
2019-09-11,BOVA11.SA,99.75,3095480
2019-09-12,BOVA11.SA,100.36000061035156,3261040
2019-09-13,BOVA11.SA,99.58000183105469,5235630
2019-09-16,BOVA11.SA,99.80000305175781,4629320
2019-09-17,BOVA11.SA,100.76000213623047,2764480
2019-09-18,BOVA11.SA,100.62999725341797,3784050
2019-09-19,BOVA11.SA,100.44000244140625,3289800
2019-09-20,BOVA11.SA,100.76000213623047,4142160
2019-09-23,BOVA11.SA,100.77999877929688,2435110
2019-09-24,BOVA11.SA,100,6302320
2019-09-25,BOVA11.SA,100.44999694824219,3248450
2019-09-26,BOVA11.SA,101.43000030517578,2976760
2019-09-27,BOVA11.SA,101.23999786376953,4069100
2019-09-30,BOVA11.SA,101.01000213623047,3562500
2019-10-01,BOVA11.SA,100.05999755859375,5845310
2019-10-02,BOVA11.SA,97.1500015258789,8510310
2019-10-03,BOVA11.SA,97.720001220703125,4835000
2019-10-04,BOVA11.SA,98.69000244140625,2559040
2019-10-07,BOVA11.SA,96.80000305175781,3226020
2019-10-08,BOVA11.SA,96.1500015258789,5096280
2019-10-09,BOVA11.SA,97.5,3607750
2019-10-10,BOVA11.SA,98.08000183105469,1864620
2019-10-11,BOVA11.SA,99.970001220703125,5559780
2019-10-14,BOVA11.SA,100.3499984741211,2798360
2019-10-15,BOVA11.SA,100.58000183105469,4433830
2019-10-16,BOVA11.SA,101.4000015258789,4424830
2019-10-17,BOVA11.SA,101.05000305175781,5182150
2019-10-18,BOVA11.SA,100.75,5200300
2019-10-21,BOVA11.SA,102,3570080
2019-10-22,BOVA11.SA,103.23999786376953,6987630
2019-10-23,BOVA11.SA,103.4000015258789,5740380
2019-10-24,BOVA11.SA,103,5028050
2019-10-25,BOVA11.SA,103.37000274658203,6562060
2019-10-28,BOVA11.SA,103.94999694824219,4300150
2019-10-29,BOVA11.SA,103.5,4060810
2019-10-30,BOVA11.SA,104.29000091552734,4396530
2019-10-31,BOVA11.SA,103.2300033569336,5383940
2019-11-01,BOVA11.SA,104.2699966430664,4154010
2019-11-04,BOVA11.SA,104.62999725341797,4609990
2019-11-05,BOVA11.SA,104.66999816894531,4664780
2019-11-06,BOVA11.SA,104.3499984741211,7805360
2019-11-07,BOVA11.SA,105.30999755859375,4598140
2019-11-08,BOVA11.SA,103.4000015258789,4693780
2019-11-11,BOVA11.SA,104.23999786376953,5342860
2019-11-12,BOVA11.SA,102.44999694824219,6981450
2019-11-13,BOVA11.SA,102.37000274658203,6110390
2019-11-14,BOVA11.SA,102.55000305175781,3167590
2019-11-18,BOVA11.SA,102,4149950
2019-11-19,BOVA11.SA,101.95999908447266,4799720
2019-11-21,BOVA11.SA,103.5,3130050
2019-11-22,BOVA11.SA,104.5999984741211,6062500
2019-11-25,BOVA11.SA,104.25,2800260
2019-11-26,BOVA11.SA,103.44000244140625,7627410
2019-11-27,BOVA11.SA,103.68000030517578,3266080
2019-11-28,BOVA11.SA,104.37999725341797,2597560
2019-11-29,BOVA11.SA,104.3499984741211,2358810
2019-12-02,BOVA11.SA,104.80999755859375,4392120
2019-12-03,BOVA11.SA,105,2966310
2019-12-04,BOVA11.SA,106.0999984741211,5532730
2019-12-05,BOVA11.SA,106.44000244140625,4201120
2019-12-06,BOVA11.SA,106.93000030517578,3256520
2019-12-09,BOVA11.SA,106.7699966430664,3922240
2019-12-10,BOVA11.SA,106.58000183105469,4519050
2019-12-11,BOVA11.SA,106.75,4106850
2019-12-12,BOVA11.SA,107.8499984741211,6395020
2019-12-13,BOVA11.SA,108.30999755859375,5027740
2019-12-16,BOVA11.SA,107.72000122070313,4549820
2019-12-17,BOVA11.SA,108.41000366210938,5621000
2019-12-18,BOVA11.SA,110.16000366210938,5850810
2019-12-19,BOVA11.SA,110.81999969482422,4739050
2019-12-20,BOVA11.SA,110.83999633789063,4031320
2019-12-23,BOVA11.SA,111.66999816894531,6090570
2019-12-26,BOVA11.SA,112.80999755859375,4068930
2019-12-27,BOVA11.SA,112.16999816894531,7706740
2019-12-30,BOVA11.SA,111.2300033569336,3279050
2020-01-02,BOVA11.SA,114.23999786376953,5684380
2020-01-03,BOVA11.SA,113.80000305175781,6602450
2020-01-06,BOVA11.SA,112.58999633789063,6771940
2020-01-07,BOVA11.SA,112.23999786376953,6041900
2020-01-08,BOVA11.SA,111.94999694824219,6472610
2020-01-09,BOVA11.SA,111.66000366210938,5500010
2020-01-10,BOVA11.SA,111.27999877929688,6103030
2020-01-13,BOVA11.SA,113.08000183105469,5051680
2020-01-14,BOVA11.SA,113.31999969482422,4378140
2020-01-15,BOVA11.SA,112.18000030517578,3710740
2020-01-16,BOVA11.SA,112.3499984741211,4737610
2020-01-17,BOVA11.SA,114.0999984741211,6314730
2020-01-20,BOVA11.SA,114.41000366210938,4476830
2020-01-21,BOVA11.SA,112.6500015258789,4252520
2020-01-22,BOVA11.SA,114.0999984741211,6471590
2020-01-23,BOVA11.SA,115.20999908447266,5041350
2020-01-24,BOVA11.SA,114,3877390
2020-01-27,BOVA11.SA,110.29000091552734,8060600
2020-01-28,BOVA11.SA,112.30000305175781,6187440
2020-01-29,BOVA11.SA,110.87999725341797,4915650
2020-01-30,BOVA11.SA,111.19000244140625,8214790
2020-01-31,BOVA11.SA,108.9000015258789,6028890
2020-02-03,BOVA11.SA,110.41999816894531,5201070
2020-02-04,BOVA11.SA,111.20999908447266,4624730
2020-02-05,BOVA11.SA,111.7699966430664,5399560
2020-02-06,BOVA11.SA,110.94999694824219,8568090
2020-02-07,BOVA11.SA,109.3499984741211,5856080
2020-02-10,BOVA11.SA,108.79000091552734,8601110
2020-02-11,BOVA11.SA,111.30000305175781,5563510
2020-02-12,BOVA11.SA,112.44999694824219,5121470
2020-02-13,BOVA11.SA,110.9000015258789,5415220
2020-02-14,BOVA11.SA,110.08000183105469,5081200
2020-02-17,BOVA11.SA,110.80000305175781,5174010
2020-02-18,BOVA11.SA,111.13999938964844,5605850
2020-02-19,BOVA11.SA,112.08000183105469,7221480
2020-02-20,BOVA11.SA,110.19999694824219,4374160
2020-02-21,BOVA11.SA,109.44999694824219,5453000
2020-02-26,BOVA11.SA,101.9000015258789,13641900
2020-02-27,BOVA11.SA,99.19999694824219,16404300
2020-02-28,BOVA11.SA,100.5999984741211,19480640
2020-03-02,BOVA11.SA,102.98999786376953,9062780
2020-03-03,BOVA11.SA,101.75,14633620
2020-03-04,BOVA11.SA,103.0999984741211,8364790
2020-03-05,BOVA11.SA,98.79000091552734,10128930
2020-03-06,BOVA11.SA,94.4000015258789,25135520
2020-03-09,BOVA11.SA,82.69999694824219,28728360
2020-03-10,BOVA11.SA,88.62999725341797,21591440
2020-03-11,BOVA11.SA,82.05999755859375,18988140
2020-03-12,BOVA11.SA,70.0999984741211,22828730
2020-03-13,BOVA11.SA,79.48999786376953,34289940
2020-03-16,BOVA11.SA,68.4000015258789,31237700
2020-03-17,BOVA11.SA,71,25633030
2020-03-18,BOVA11.SA,65.01000213623047,37160660
2020-03-19,BOVA11.SA,65,28313550
2020-03-20,BOVA11.SA,64.7699966430664,28912530
2020-03-23,BOVA11.SA,61.13999938964844,25349860
2020-03-24,BOVA11.SA,67.4000015258789,17055640
2020-03-25,BOVA11.SA,71.7300033569336,25556950
2020-03-26,BOVA11.SA,74.56999969482422,27526870
2020-03-27,BOVA11.SA,70.220001220703125,15518420
2020-03-30,BOVA11.SA,71.970001220703125,8998080
2020-03-31,BOVA11.SA,69.3499984741211,14177570
2020-04-01,BOVA11.SA,68.18000030517578,14579010
2020-04-02,BOVA11.SA,69.62999725341797,11801180
2020-04-03,BOVA11.SA,66.9000015258789,16872000
2020-04-06,BOVA11.SA,71.56999969482422,13834440
2020-04-07,BOVA11.SA,73.51000213623047,14291910
2020-04-08,BOVA11.SA,75.7300033569336,11585850
2020-04-09,BOVA11.SA,74.87000274658203,19179430
2020-04-13,BOVA11.SA,75.95999908447266,13037200
2020-04-14,BOVA11.SA,76.8499984741211,10698170
2020-04-15,BOVA11.SA,76.05000305175781,11223580
2020-04-16,BOVA11.SA,74.93000030517578,11462550
2020-04-17,BOVA11.SA,76,7119750
2020-04-20,BOVA11.SA,75.660003662109375,9135960
2020-04-22,BOVA11.SA,77.69999694824219,11503000
2020-04-23,BOVA11.SA,76.6500015258789,12990450
2020-04-24,BOVA11.SA,72.410003662109375,45849230
2020-04-27,BOVA11.SA,75.29000091552734,30097830
2020-04-28,BOVA11.SA,78.30000305175781,12579600
2020-04-29,BOVA11.SA,80.18000030517578,12813290
2020-04-30,BOVA11.SA,77.20999908447266,12515780
2020-05-04,BOVA11.SA,76.0999984741211,10111650
2020-05-05,BOVA11.SA,76.54000091552734,11236200
2020-05-06,BOVA11.SA,76.19999694824219,6296420
2020-05-07,BOVA11.SA,75.4000015258789,12412860
2020-05-08,BOVA11.SA,77.43000030517578,10911150
2020-05-11,BOVA11.SA,76.13999938964844,13427870
2020-05-12,BOVA11.SA,75,14461750
2020-05-13,BOVA11.SA,75.1500015258789,15018840
2020-05-14,BOVA11.SA,76.25,17683140
2020-05-15,BOVA11.SA,74.55999755859375,13103190
2020-05-18,BOVA11.SA,78.029998779296875,14219290
2020-05-19,BOVA11.SA,77.6500015258789,14897670
2020-05-20,BOVA11.SA,78.44999694824219,13551380
2020-05-21,BOVA11.SA,79.970001220703125,12578810
2020-05-22,BOVA11.SA,79.94000244140625,13108470
2020-05-25,BOVA11.SA,82.5999984741211,13440220
2020-05-26,BOVA11.SA,82.44999694824219,14439170
2020-05-27,BOVA11.SA,84.68000030517578,9844800
2020-05-28,BOVA11.SA,83.6500015258789,12827420
2020-05-29,BOVA11.SA,84.1500015258789,12938580
2020-06-01,BOVA11.SA,85.33000183105469,7400780
2020-06-02,BOVA11.SA,87.779998779296875,10279210
2020-06-03,BOVA11.SA,89.37000274658203,13177990
2020-06-04,BOVA11.SA,90.30999755859375,11939330
2020-06-05,BOVA11.SA,91.05000305175781,15475370
2020-06-08,BOVA11.SA,93.94999694824219,12583470
2020-06-09,BOVA11.SA,92.94999694824219,14753040
2020-06-10,BOVA11.SA,91.16999816894531,16071080
2020-06-12,BOVA11.SA,89.25,15668630
2020-06-15,BOVA11.SA,89.06999969482422,18428930
2020-06-16,BOVA11.SA,90,12224860
2020-06-17,BOVA11.SA,91.94999694824219,10722010
2020-06-18,BOVA11.SA,92.62999725341797,9706410
2020-06-19,BOVA11.SA,92.63999938964844,12980500
2020-06-22,BOVA11.SA,91.75,8425380
2020-06-23,BOVA11.SA,92.26000213623047,8226990
2020-06-24,BOVA11.SA,90.7699966430664,9841040
2020-06-25,BOVA11.SA,92.38999938964844,8739510
2020-06-26,BOVA11.SA,90.220001220703125,7314530
2020-06-29,BOVA11.SA,92.30000305175781,8913140
2020-06-30,BOVA11.SA,91.62000274658203,8834100
2020-07-01,BOVA11.SA,92.68000030517578,7999480
2020-07-02,BOVA11.SA,92.5,7040720
2020-07-03,BOVA11.SA,93.19000244140625,6147190
2020-07-06,BOVA11.SA,95.30999755859375,7592660
2020-07-07,BOVA11.SA,94.0999984741211,8578060
2020-07-08,BOVA11.SA,96.0999984741211,7350220
2020-07-09,BOVA11.SA,95.410003662109375,8092520
2020-07-10,BOVA11.SA,96.339996337890625,8967590
2020-07-13,BOVA11.SA,95.05000305175781,7746240
2020-07-14,BOVA11.SA,96.5999984741211,9503620
2020-07-15,BOVA11.SA,98.029998779296875,13982380
2020-07-16,BOVA11.SA,96.81999969482422,6110460
2020-07-17,BOVA11.SA,99.12999725341797,5621400
2020-07-20,BOVA11.SA,100.5,8563550
2020-07-21,BOVA11.SA,100.29000091552734,5261760
2020-07-22,BOVA11.SA,100.37999725341797,6524500
2020-07-23,BOVA11.SA,98.4000015258789,7849280
2020-07-24,BOVA11.SA,98.589996337890625,9457090
2020-07-27,BOVA11.SA,100.45999908447266,7766510
2020-07-28,BOVA11.SA,100.05000305175781,5983840
2020-07-29,BOVA11.SA,101.4800033569336,6381640
2020-07-30,BOVA11.SA,101.30999755859375,7330120
2020-07-31,BOVA11.SA,99.29000091552734,11113060
2020-08-03,BOVA11.SA,99.19999694824219,8093630
2020-08-04,BOVA11.SA,97.5999984741211,10175240
2020-08-05,BOVA11.SA,98.98999786376953,8144790
2020-08-06,BOVA11.SA,100.16999816894531,7225950
2020-08-07,BOVA11.SA,98.83000183105469,9389240
2020-08-10,BOVA11.SA,99.54000091552734,8459720
2020-08-11,BOVA11.SA,98.19999694824219,8779110
2020-08-12,BOVA11.SA,98.33000183105469,13054420
2020-08-13,BOVA11.SA,96.51000213623047,12987950
2020-08-14,BOVA11.SA,97.470001220703125,9080890
2020-08-17,BOVA11.SA,95.83000183105469,14191370
2020-08-18,BOVA11.SA,98.25,8976350
2020-08-19,BOVA11.SA,97,11211700
2020-08-20,BOVA11.SA,97.66999816894531,14779390
2020-08-21,BOVA11.SA,97.5999984741211,9064520
2020-08-24,BOVA11.SA,98.5,8361170
2020-08-25,BOVA11.SA,98.3499984741211,5286150
2020-08-26,BOVA11.SA,96.62999725341797,11923170
2020-08-27,BOVA11.SA,96.87000274658203,9553910
2020-08-28,BOVA11.SA,98.30000305175781,8002350
2020-08-31,BOVA11.SA,95.69999694824219,9479360
2020-09-01,BOVA11.SA,98.3499984741211,9669030
2020-09-02,BOVA11.SA,98.1500015258789,8523050
2020-09-03,BOVA11.SA,96.95999908447266,13314740
2020-09-04,BOVA11.SA,97.41999816894531,11241980
2020-09-08,BOVA11.SA,96.80000305175781,10374380
2020-09-09,BOVA11.SA,97.5,11216100
2020-09-10,BOVA11.SA,95.04000091552734,12675170
2020-09-11,BOVA11.SA,94.4800033569336,9577960
2020-09-14,BOVA11.SA,96.51000213623047,8622650
2020-09-15,BOVA11.SA,96.45999908447266,12170660
2020-09-16,BOVA11.SA,95.910003662109375,6607160
2020-09-17,BOVA11.SA,96.37000274658203,7711040
2020-09-18,BOVA11.SA,94.63999938964844,7507100
2020-09-21,BOVA11.SA,93.4000015258789,15532600
2020-09-22,BOVA11.SA,93.66999816894531,8027080
2020-09-23,BOVA11.SA,92.16999816894531,9591530
2020-09-24,BOVA11.SA,93.30000305175781,10449820
2020-09-25,BOVA11.SA,93.5,6925840
2020-09-28,BOVA11.SA,91.19999694824219,11498370
2020-09-29,BOVA11.SA,89.91999816894531,12294590
2020-09-30,BOVA11.SA,91.05000305175781,11678920
2020-10-01,BOVA11.SA,91.910003662109375,12908430
2020-10-02,BOVA11.SA,90.11000061035156,10729910
2020-10-05,BOVA11.SA,92.63999938964844,8197219
2020-10-06,BOVA11.SA,92.029998779296875,11627280
2020-10-07,BOVA11.SA,91.94999694824219,8822661
2020-10-08,BOVA11.SA,94.2699966430664,11741370
2020-10-09,BOVA11.SA,93.6500015258789,9149800
2020-10-13,BOVA11.SA,94.80000305175781,9960394
2020-10-14,BOVA11.SA,95.589996337890625,11431930
2020-10-15,BOVA11.SA,95.339996337890625,9544784
2020-10-16,BOVA11.SA,94.54000091552734,10188510
2020-10-19,BOVA11.SA,95,8649062
2020-10-20,BOVA11.SA,96.66999816894531,9421389
2020-10-21,BOVA11.SA,96.6500015258789,5866823
2020-10-22,BOVA11.SA,98.05999755859375,7461105
2020-10-23,BOVA11.SA,97.44000244140625,6525963
2020-10-26,BOVA11.SA,97.2300033569336,8803970
2020-10-27,BOVA11.SA,95.68000030517578,9534310
2020-10-28,BOVA11.SA,91.55999755859375,18677780
2020-10-29,BOVA11.SA,92.80000305175781,17470870
2020-10-30,BOVA11.SA,90.660003662109375,20957040
2020-11-03,BOVA11.SA,92.26000213623047,11381680
2020-11-04,BOVA11.SA,94.160003662109375,12844440
2020-11-05,BOVA11.SA,96.94999694824219,12692230
2020-11-06,BOVA11.SA,97.19000244140625,8765724
2020-11-09,BOVA11.SA,99.5,19613780
2020-11-10,BOVA11.SA,101,13893580
2020-11-11,BOVA11.SA,100.88999938964844,8081969
2020-11-12,BOVA11.SA,98.69999694824219,13042050
2020-11-13,BOVA11.SA,100.83000183105469,9964339
2020-11-16,BOVA11.SA,102.51000213623047,12869470
2020-11-17,BOVA11.SA,103.0999984741211,10466160
2020-11-18,BOVA11.SA,101.91999816894531,12518260
2020-11-19,BOVA11.SA,102.7300033569336,10514890
2020-11-23,BOVA11.SA,103.27999877929688,8341822
2020-11-24,BOVA11.SA,105.72000122070313,12368940
2020-11-25,BOVA11.SA,105.83000183105469,14523920
2020-11-26,BOVA11.SA,106.0199966430664,5774002
2020-11-27,BOVA11.SA,106.44000244140625,8211168
2020-11-30,BOVA11.SA,105,7556764
2020-12-01,BOVA11.SA,107.05000305175781,10198400
2020-12-02,BOVA11.SA,107.75,8628044
2020-12-03,BOVA11.SA,108.1500015258789,10462770
2020-12-04,BOVA11.SA,109.43000030517578,8513160
2020-12-07,BOVA11.SA,109.30999755859375,7064727
2020-12-08,BOVA11.SA,109.44000244140625,5802010
2020-12-09,BOVA11.SA,108.7699966430664,6339779
2020-12-10,BOVA11.SA,110.69999694824219,9107293
2020-12-11,BOVA11.SA,110.79000091552734,9442686
2020-12-14,BOVA11.SA,110.19999694824219,5053777
2020-12-15,BOVA11.SA,111.76000213623047,5932404
2020-12-16,BOVA11.SA,113.3499984741211,8393869
2020-12-17,BOVA11.SA,113.98999786376953,15590580
2020-12-18,BOVA11.SA,113.5,9159588
2020-12-21,BOVA11.SA,111.43000030517578,11188420
2020-12-22,BOVA11.SA,112.25,5273026
2020-12-23,BOVA11.SA,113.13999938964844,4856930
2020-12-28,BOVA11.SA,114.69999694824219,5433712
2020-12-29,BOVA11.SA,114.97000122070313,4278894
2020-12-30,BOVA11.SA,115.55000305175781,9294234
2021-01-04,BOVA11.SA,114.08999633789063,8493213
2021-01-05,BOVA11.SA,114.69000244140625,9620565
2021-01-06,BOVA11.SA,114.55000305175781,9094234
2021-01-07,BOVA11.SA,118.37000274658203,9250545
2021-01-08,BOVA11.SA,120.4000015258789,11955320
2021-01-11,BOVA11.SA,118.62000274658203,9150074
2021-01-12,BOVA11.SA,119.44999694824219,6681974
2021-01-13,BOVA11.SA,117.36000061035156,10324320
2021-01-14,BOVA11.SA,118.68000030517578,5193114
2021-01-15,BOVA11.SA,115.77999877929688,8895949
2021-01-18,BOVA11.SA,116.54000091552734,6894404
2021-01-19,BOVA11.SA,116,8069986
2021-01-20,BOVA11.SA,115.23999786376953,6834172
2021-01-21,BOVA11.SA,113.80999755859375,6947427
2021-01-22,BOVA11.SA,113.18000030517578,7586350
2021-01-26,BOVA11.SA,112.08000183105469,8011802
2021-01-27,BOVA11.SA,110.95999908447266,9379145
2021-01-28,BOVA11.SA,114.51000213623047,10568450
2021-01-29,BOVA11.SA,110.55999755859375,11356410
2021-02-01,BOVA11.SA,113.05999755859375,7533902
2021-02-02,BOVA11.SA,113.8499984741211,8346142
2021-02-03,BOVA11.SA,115.25,10527850
2021-02-04,BOVA11.SA,114.62000274658203,8040255
2021-02-05,BOVA11.SA,115.81999969482422,8095535
2021-02-08,BOVA11.SA,115.18000030517578,3924618
2021-02-09,BOVA11.SA,114.91000366210938,3461983
2021-02-10,BOVA11.SA,113.91999816894531,9288169
2021-02-11,BOVA11.SA,114.9000015258789,8336548
2021-02-12,BOVA11.SA,115.05000305175781,6637473
2021-02-17,BOVA11.SA,115.86000061035156,5357700
2021-02-18,BOVA11.SA,114.61000061035156,8332508
2021-02-19,BOVA11.SA,113.81999969482422,7258898
2021-02-22,BOVA11.SA,108.25,26825560
2021-02-23,BOVA11.SA,110.76000213623047,11760170
2021-02-24,BOVA11.SA,111.45999908447266,10286560
2021-02-25,BOVA11.SA,107.52999877929688,10153550
2021-02-26,BOVA11.SA,105.58999633789063,13781340
2021-03-01,BOVA11.SA,105.94000244140625,9913816
2021-03-02,BOVA11.SA,107.5,21487860
2021-03-03,BOVA11.SA,107.16000366210938,18095020
2021-03-04,BOVA11.SA,108.56999969482422,13002160
2021-03-05,BOVA11.SA,110.93000030517578,15195050
2021-03-08,BOVA11.SA,105.3499984741211,15598970
2021-03-09,BOVA11.SA,107.19000244140625,12619640
2021-03-10,BOVA11.SA,108.62999725341797,11060000
2021-03-11,BOVA11.SA,110.44999694824219,12779900
2021-03-12,BOVA11.SA,109.68000030517578,9662401
